"","grant_id","approved","title","word"
"727...135853","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","southern"
"727...135856","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","mortality"
"727...135860","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","addition"
"727...135865","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","evolutionary"
"727...135868","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","southern"
"727...135872","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","diversity"
"727...135875","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","included"
"727...135877","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","priority"
"727...135880","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","national"
"727...135882","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","protected"
"727...135884","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","results"
"727...135885","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","investigations"
"727...135886","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","contributed"
"727...135887","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","recognition"
"727...135894","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","information"
"727...135897","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","indirect"
"727...135898","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","threats"
"727...135906","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","concern"
"727...135910","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","detected"
"727...135917","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","reduced"
"727...135920","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","caused"
"727...135921","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","overfishing"
"727...135923","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","benthic"
"727...135927","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","threats"
"727...135941","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","recorded"
"727...135947","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","located"
"727...135963","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","principally"
"727...135965","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","south"
"727...135970","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","acoustic"
"727...135989","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","effects"
"727...135996","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","hypotheses"
"727...136002","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","coordinated"
"727...136003","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","efforts"
"727...136006","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","whistle"
"727...136009","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","whistles"
"727...136011","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","construction"
"727...136017","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","analyses"
"727...136047","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","mortality"
"727...136064","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","education"
"727...136068","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","effects"
"727...136089","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","whistles"
"727...136091","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","research"
"727...136094","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","ons"
"727...136104","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","enhancing"
"727...136112","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","diversity"
"727...136123","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","diversity"
"727...136124","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","inclusion"
"727...136138","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","research"
"727...136144","7585","TRUE","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","effects"
"728...136167","7586","FALSE","Need your donations for my education and produce higher quality content.","education"
"728...136169","7586","FALSE","Need your donations for my education and produce higher quality content.","continuity"
"728...136170","7586","FALSE","Need your donations for my education and produce higher quality content.","motivation"
"728...136171","7586","FALSE","Need your donations for my education and produce higher quality content.","motivation"
"728...136172","7586","FALSE","Need your donations for my education and produce higher quality content.","education"
"730...136219","7588","TRUE","Open Source Attention","information"
"730...136233","7588","TRUE","Open Source Attention","severely"
"730...136234","7588","TRUE","Open Source Attention","impaired"
"730...136247","7588","TRUE","Open Source Attention","annotation"
"730...136252","7588","TRUE","Open Source Attention","therefrom"
"730...136257","7588","TRUE","Open Source Attention","incentives"
"730...136266","7588","TRUE","Open Source Attention","foundational"
"730...136273","7588","TRUE","Open Source Attention","ants"
"730...136285","7588","TRUE","Open Source Attention","information"
"730...136295","7588","TRUE","Open Source Attention","published"
"730...136300","7588","TRUE","Open Source Attention","innovation"
"730...136309","7588","TRUE","Open Source Attention","applications"
"730...136313","7588","TRUE","Open Source Attention","applications"
"730...136315","7588","TRUE","Open Source Attention","ethical"
"730...136325","7588","TRUE","Open Source Attention","providing"
"730...136332","7588","TRUE","Open Source Attention","real"
"730...136335","7588","TRUE","Open Source Attention","annotation"
"730...136340","7588","TRUE","Open Source Attention","initially"
"730...136344","7588","TRUE","Open Source Attention","reference"
"730...136349","7588","TRUE","Open Source Attention","applications"
"730...136352","7588","TRUE","Open Source Attention","annotations"
"730...136357","7588","TRUE","Open Source Attention","indicators"
"731...136364","7589","TRUE","SENSE MUSIC RELEASE CLUB","international"
"731...136375","7589","TRUE","SENSE MUSIC RELEASE CLUB","real"
"731...136377","7589","TRUE","SENSE MUSIC RELEASE CLUB","stand"
"731...136387","7589","TRUE","SENSE MUSIC RELEASE CLUB","creators"
"731...136390","7589","TRUE","SENSE MUSIC RELEASE CLUB","regularly"
"731...136392","7589","TRUE","SENSE MUSIC RELEASE CLUB","featured"
"731...136403","7589","TRUE","SENSE MUSIC RELEASE CLUB","creators"
"731...136407","7589","TRUE","SENSE MUSIC RELEASE CLUB","active"
"731...136415","7589","TRUE","SENSE MUSIC RELEASE CLUB","subjects"
"732...136432","7590","FALSE","Atmos Protocol Grant Request","operates"
"732...136438","7590","FALSE","Atmos Protocol Grant Request","automated"
"732...136468","7590","FALSE","Atmos Protocol Grant Request","fractional"
"732...136472","7590","FALSE","Atmos Protocol Grant Request","automated"
"732...136473","7590","FALSE","Atmos Protocol Grant Request","fractional"
"732...136478","7590","FALSE","Atmos Protocol Grant Request","supply"
"732...136480","7590","FALSE","Atmos Protocol Grant Request","supply"
"732...136501","7590","FALSE","Atmos Protocol Grant Request","ratio"
"732...136506","7590","FALSE","Atmos Protocol Grant Request","increases"
"732...136508","7590","FALSE","Atmos Protocol Grant Request","ratio"
"732...136509","7590","FALSE","Atmos Protocol Grant Request","references"
"732...136536","7590","FALSE","Atmos Protocol Grant Request","partially"
"732...136549","7590","FALSE","Atmos Protocol Grant Request","accumulation"
"732...136555","7590","FALSE","Atmos Protocol Grant Request","offers"
"732...136556","7590","FALSE","Atmos Protocol Grant Request","highly"
"732...136560","7590","FALSE","Atmos Protocol Grant Request","active"
"732...136582","7590","FALSE","Atmos Protocol Grant Request","providing"
"732...136593","7590","FALSE","Atmos Protocol Grant Request","fractional"
"732...136614","7590","FALSE","Atmos Protocol Grant Request","option"
"732...136619","7590","FALSE","Atmos Protocol Grant Request","directly"
"732...136630","7590","FALSE","Atmos Protocol Grant Request","automated"
"732...136632","7590","FALSE","Atmos Protocol Grant Request","operation"
"732...136633","7590","FALSE","Atmos Protocol Grant Request","automatically"
"732...136674","7590","FALSE","Atmos Protocol Grant Request","recognition"
"732...136686","7590","FALSE","Atmos Protocol Grant Request","concentrated"
"732...136700","7590","FALSE","Atmos Protocol Grant Request","operation"
"732...136701","7590","FALSE","Atmos Protocol Grant Request","supply"
"732...136703","7590","FALSE","Atmos Protocol Grant Request","originally"
"732...136704","7590","FALSE","Atmos Protocol Grant Request","fixed"
"732...136710","7590","FALSE","Atmos Protocol Grant Request","anticipated"
"732...136713","7590","FALSE","Atmos Protocol Grant Request","minted"
"732...136714","7590","FALSE","Atmos Protocol Grant Request","increasing"
"732...136720","7590","FALSE","Atmos Protocol Grant Request","supply"
"732...136724","7590","FALSE","Atmos Protocol Grant Request","demand"
"732...136739","7590","FALSE","Atmos Protocol Grant Request","total"
"732...136741","7590","FALSE","Atmos Protocol Grant Request","supply"
"732...136757","7590","FALSE","Atmos Protocol Grant Request","fixed"
"732...136767","7590","FALSE","Atmos Protocol Grant Request","offering"
"732...136771","7590","FALSE","Atmos Protocol Grant Request","reserved"
"732...136787","7590","FALSE","Atmos Protocol Grant Request","reserved"
"732...136804","7590","FALSE","Atmos Protocol Grant Request","touch"
"732...136824","7590","FALSE","Atmos Protocol Grant Request","leading"
"733...136835","7591","FALSE","Ancient Mushrooms NFT","land"
"733...136841","7591","FALSE","Ancient Mushrooms NFT","inhabited"
"733...136842","7591","FALSE","Ancient Mushrooms NFT","land"
"733...136844","7591","FALSE","Ancient Mushrooms NFT","foundation"
"733...136845","7591","FALSE","Ancient Mushrooms NFT","foundations"
"733...136846","7591","FALSE","Ancient Mushrooms NFT","billion"
"733...136854","7591","FALSE","Ancient Mushrooms NFT","created"
"736...136861","7594","TRUE","ENS Explained","outs"
"736...136868","7594","TRUE","ENS Explained","expanding"
"736...136877","7594","TRUE","ENS Explained","ported"
"737...136894","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","software"
"737...136901","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","applications"
"737...136914","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","censorship"
"737...136937","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","licensing"
"737...136948","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","experienced"
"737...136949","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","software"
"737...136958","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","independence"
"737...136959","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","wealth"
"737...136961","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","benefits"
"737...136962","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","differences"
"737...136963","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","software"
"737...136965","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","organizations"
"737...136966","7595","FALSE","Devium: Dream it, Code it, Own it, Monetize it!","concerned"
"738...137007","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","organizations"
"738...137039","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","constituting"
"738...137046","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","represented"
"738...137048","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","billion"
"738...137050","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","industry"
"738...137054","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","billion"
"738...137064","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","country"
"738...137084","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","city"
"738...137091","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","history"
"738...137101","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","italy"
"738...137108","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","city"
"738...137118","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","country"
"738...137125","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","physically"
"738...137127","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","raped"
"738...137128","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","infected"
"738...137129","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","sexually"
"738...137136","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","government"
"738...137138","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","ultimately"
"738...137140","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","comply"
"738...137141","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","accepted"
"738...137146","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","rejected"
"738...137148","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","organizations"
"738...137149","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","embraced"
"738...137170","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","organizations"
"738...137180","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","additionally"
"738...137181","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","acknowledging"
"738...137184","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","indirectly"
"738...137186","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","government"
"738...137191","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","found"
"738...137202","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","city"
"738...137212","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","contributing"
"738...137227","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","city"
"738...137235","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","partnered"
"738...137241","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","placing"
"738...137251","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","organizations"
"738...137258","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","international"
"738...137261","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","expand"
"738...137265","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","providing"
"738...137267","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","international"
"738...137272","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","relationship"
"738...137274","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","additionally"
"738...137284","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","employed"
"738...137288","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","simultaneously"
"738...137297","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","act"
"738...137301","7596","TRUE","Web3 Documentary About Nigerian Human Trafficking","creating"
"739...137310","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137313","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137316","7597","TRUE","Scriptus, a marketplace for research as collectible art","offers"
"739...137322","7597","TRUE","Scriptus, a marketplace for research as collectible art","hosting"
"739...137327","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137328","7597","TRUE","Scriptus, a marketplace for research as collectible art","receive"
"739...137329","7597","TRUE","Scriptus, a marketplace for research as collectible art","additional"
"739...137330","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137332","7597","TRUE","Scriptus, a marketplace for research as collectible art","overhead"
"739...137336","7597","TRUE","Scriptus, a marketplace for research as collectible art","additional"
"739...137342","7597","TRUE","Scriptus, a marketplace for research as collectible art","offers"
"739...137346","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137353","7597","TRUE","Scriptus, a marketplace for research as collectible art","organizations"
"739...137354","7597","TRUE","Scriptus, a marketplace for research as collectible art","fraction"
"739...137356","7597","TRUE","Scriptus, a marketplace for research as collectible art","donated"
"739...137357","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137358","7597","TRUE","Scriptus, a marketplace for research as collectible art","rest"
"739...137363","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137367","7597","TRUE","Scriptus, a marketplace for research as collectible art","directly"
"739...137371","7597","TRUE","Scriptus, a marketplace for research as collectible art","intermediary"
"739...137372","7597","TRUE","Scriptus, a marketplace for research as collectible art","institutions"
"739...137373","7597","TRUE","Scriptus, a marketplace for research as collectible art","additionally"
"739...137382","7597","TRUE","Scriptus, a marketplace for research as collectible art","functions"
"739...137383","7597","TRUE","Scriptus, a marketplace for research as collectible art","injects"
"739...137389","7597","TRUE","Scriptus, a marketplace for research as collectible art","simply"
"739...137396","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137397","7597","TRUE","Scriptus, a marketplace for research as collectible art","offers"
"739...137399","7597","TRUE","Scriptus, a marketplace for research as collectible art","discovery"
"739...137400","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137403","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137404","7597","TRUE","Scriptus, a marketplace for research as collectible art","receive"
"739...137412","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137413","7597","TRUE","Scriptus, a marketplace for research as collectible art","uncover"
"739...137416","7597","TRUE","Scriptus, a marketplace for research as collectible art","easily"
"739...137418","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137427","7597","TRUE","Scriptus, a marketplace for research as collectible art","fractional"
"739...137430","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137435","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137441","7597","TRUE","Scriptus, a marketplace for research as collectible art","researcher"
"739...137451","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137453","7597","TRUE","Scriptus, a marketplace for research as collectible art","purchasing"
"739...137454","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137458","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137461","7597","TRUE","Scriptus, a marketplace for research as collectible art","anytime"
"739...137462","7597","TRUE","Scriptus, a marketplace for research as collectible art","effectively"
"739...137463","7597","TRUE","Scriptus, a marketplace for research as collectible art","providing"
"739...137470","7597","TRUE","Scriptus, a marketplace for research as collectible art","potentially"
"739...137472","7597","TRUE","Scriptus, a marketplace for research as collectible art","excited"
"739...137484","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137487","7597","TRUE","Scriptus, a marketplace for research as collectible art","increased"
"739...137489","7597","TRUE","Scriptus, a marketplace for research as collectible art","friction"
"739...137490","7597","TRUE","Scriptus, a marketplace for research as collectible art","briefly"
"739...137497","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137500","7597","TRUE","Scriptus, a marketplace for research as collectible art","friction"
"739...137502","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137505","7597","TRUE","Scriptus, a marketplace for research as collectible art","additionally"
"739...137508","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137510","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137516","7597","TRUE","Scriptus, a marketplace for research as collectible art","highly"
"739...137520","7597","TRUE","Scriptus, a marketplace for research as collectible art","industry"
"739...137522","7597","TRUE","Scriptus, a marketplace for research as collectible art","typically"
"739...137531","7597","TRUE","Scriptus, a marketplace for research as collectible art","selection"
"739...137537","7597","TRUE","Scriptus, a marketplace for research as collectible art","selection"
"739...137540","7597","TRUE","Scriptus, a marketplace for research as collectible art","publications"
"739...137542","7597","TRUE","Scriptus, a marketplace for research as collectible art","correlated"
"739...137544","7597","TRUE","Scriptus, a marketplace for research as collectible art","providing"
"739...137548","7597","TRUE","Scriptus, a marketplace for research as collectible art","researchers"
"739...137553","7597","TRUE","Scriptus, a marketplace for research as collectible art","opinion"
"739...137555","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137575","7597","TRUE","Scriptus, a marketplace for research as collectible art","recently"
"739...137576","7597","TRUE","Scriptus, a marketplace for research as collectible art","completed"
"739...137578","7597","TRUE","Scriptus, a marketplace for research as collectible art","operations"
"739...137579","7597","TRUE","Scriptus, a marketplace for research as collectible art","research"
"739...137581","7597","TRUE","Scriptus, a marketplace for research as collectible art","university"
"739...137582","7597","TRUE","Scriptus, a marketplace for research as collectible art","focused"
"739...137588","7597","TRUE","Scriptus, a marketplace for research as collectible art","professors"
"739...137591","7597","TRUE","Scriptus, a marketplace for research as collectible art","institutions"
"740...137602","7598","TRUE","TEMPLE OF THE FOX","incorporating"
"740...137603","7598","TRUE","TEMPLE OF THE FOX","realms"
"740...137605","7598","TRUE","TEMPLE OF THE FOX","crypts"
"740...137611","7598","TRUE","TEMPLE OF THE FOX","architectural"
"740...137615","7598","TRUE","TEMPLE OF THE FOX","crypt"
"740...137635","7598","TRUE","TEMPLE OF THE FOX","realms"
"740...137640","7598","TRUE","TEMPLE OF THE FOX","realms"
"740...137656","7598","TRUE","TEMPLE OF THE FOX","town"
"740...137672","7598","TRUE","TEMPLE OF THE FOX","recently"
"740...137675","7598","TRUE","TEMPLE OF THE FOX","exciting"
"740...137676","7598","TRUE","TEMPLE OF THE FOX","architectural"
"741...137679","7599","TRUE","Learnify","education"
"741...137681","7599","TRUE","Learnify","allowing"
"741...137684","7599","TRUE","Learnify","incentives"
"741...137685","7599","TRUE","Learnify","creation"
"741...137694","7599","TRUE","Learnify","information"
"741...137695","7599","TRUE","Learnify","contributing"
"741...137711","7599","TRUE","Learnify","software"
"741...137713","7599","TRUE","Learnify","education"
"741...137717","7599","TRUE","Learnify","creation"
"741...137725","7599","TRUE","Learnify","creators"
"741...137730","7599","TRUE","Learnify","improving"
"741...137735","7599","TRUE","Learnify","receive"
"741...137749","7599","TRUE","Learnify","creating"
"741...137757","7599","TRUE","Learnify","connect"
"741...137765","7599","TRUE","Learnify","integration"
"741...137779","7599","TRUE","Learnify","connect"
"742...137790","7600","TRUE","ClimateCandy","connect"
"742...137792","7600","TRUE","ClimateCandy","toucan"
"742...137803","7600","TRUE","ClimateCandy","counting"
"742...137805","7600","TRUE","ClimateCandy","retired"
"743...137812","7601","TRUE","Soul Wallet","overview"
"743...137818","7601","TRUE","Soul Wallet","abstraction"
"743...137829","7601","TRUE","Soul Wallet","recovery"
"743...137838","7601","TRUE","Soul Wallet","reduction"
"743...137846","7601","TRUE","Soul Wallet","sponsored"
"743...137854","7601","TRUE","Soul Wallet","highly"
"743...137855","7601","TRUE","Soul Wallet","dedicated"
"743...137859","7601","TRUE","Soul Wallet","industry"
"743...137900","7601","TRUE","Soul Wallet","recovery"
"744...137914","7602","FALSE","Price of forgery measurement campaign","verification"
"744...137920","7602","FALSE","Price of forgery measurement campaign","cost"
"744...137928","7602","FALSE","Price of forgery measurement campaign","benefits"
"744...137934","7602","FALSE","Price of forgery measurement campaign","exclusively"
"744...137944","7602","FALSE","Price of forgery measurement campaign","verification"
"744...137959","7602","FALSE","Price of forgery measurement campaign","integration"
"744...137963","7602","FALSE","Price of forgery measurement campaign","integration"
"744...137969","7602","FALSE","Price of forgery measurement campaign","outputs"
"744...137974","7602","FALSE","Price of forgery measurement campaign","verification"
"744...137983","7602","FALSE","Price of forgery measurement campaign","collected"
"744...137994","7602","FALSE","Price of forgery measurement campaign","fed"
"744...138000","7602","FALSE","Price of forgery measurement campaign","verification"
"744...138002","7602","FALSE","Price of forgery measurement campaign","passed"
"744...138004","7602","FALSE","Price of forgery measurement campaign","allocated"
"744...138007","7602","FALSE","Price of forgery measurement campaign","outputs"
"744...138013","7602","FALSE","Price of forgery measurement campaign","applied"
"744...138015","7602","FALSE","Price of forgery measurement campaign","restricted"
"744...138023","7602","FALSE","Price of forgery measurement campaign","verification"
"744...138042","7602","FALSE","Price of forgery measurement campaign","published"
"744...138044","7602","FALSE","Price of forgery measurement campaign","promoted"
"744...138059","7602","FALSE","Price of forgery measurement campaign","benefits"
"744...138074","7602","FALSE","Price of forgery measurement campaign","sanctioning"
"744...138081","7602","FALSE","Price of forgery measurement campaign","real"
"744...138087","7602","FALSE","Price of forgery measurement campaign","discovery"
"744...138102","7602","FALSE","Price of forgery measurement campaign","integration"
"745...138117","7603","FALSE","Pode Crer: Tech education for marginalized youth","month"
"745...138129","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138145","7603","FALSE","Pode Crer: Tech education for marginalized youth","extremely"
"745...138158","7603","FALSE","Pode Crer: Tech education for marginalized youth","literally"
"745...138164","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138174","7603","FALSE","Pode Crer: Tech education for marginalized youth","conceived"
"745...138175","7603","FALSE","Pode Crer: Tech education for marginalized youth","executed"
"745...138179","7603","FALSE","Pode Crer: Tech education for marginalized youth","organization"
"745...138181","7603","FALSE","Pode Crer: Tech education for marginalized youth","history"
"745...138183","7603","FALSE","Pode Crer: Tech education for marginalized youth","focused"
"745...138184","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138185","7603","FALSE","Pode Crer: Tech education for marginalized youth","creating"
"745...138186","7603","FALSE","Pode Crer: Tech education for marginalized youth","opportunity"
"745...138187","7603","FALSE","Pode Crer: Tech education for marginalized youth","promoting"
"745...138188","7603","FALSE","Pode Crer: Tech education for marginalized youth","inclusion"
"745...138198","7603","FALSE","Pode Crer: Tech education for marginalized youth","supports"
"745...138201","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138203","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138207","7603","FALSE","Pode Crer: Tech education for marginalized youth","supports"
"745...138212","7603","FALSE","Pode Crer: Tech education for marginalized youth","synthesis"
"745...138216","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138222","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138238","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138252","7603","FALSE","Pode Crer: Tech education for marginalized youth","innovation"
"745...138258","7603","FALSE","Pode Crer: Tech education for marginalized youth","region"
"745...138267","7603","FALSE","Pode Crer: Tech education for marginalized youth","incubation"
"745...138277","7603","FALSE","Pode Crer: Tech education for marginalized youth","participated"
"745...138279","7603","FALSE","Pode Crer: Tech education for marginalized youth","iteration"
"745...138288","7603","FALSE","Pode Crer: Tech education for marginalized youth","opportunities"
"745...138316","7603","FALSE","Pode Crer: Tech education for marginalized youth","researcher"
"745...138321","7603","FALSE","Pode Crer: Tech education for marginalized youth","poverty"
"745...138322","7603","FALSE","Pode Crer: Tech education for marginalized youth","action"
"745...138338","7603","FALSE","Pode Crer: Tech education for marginalized youth","directed"
"745...138349","7603","FALSE","Pode Crer: Tech education for marginalized youth","uncertainty"
"745...138351","7603","FALSE","Pode Crer: Tech education for marginalized youth","elections"
"745...138358","7603","FALSE","Pode Crer: Tech education for marginalized youth","directed"
"745...138359","7603","FALSE","Pode Crer: Tech education for marginalized youth","construction"
"745...138361","7603","FALSE","Pode Crer: Tech education for marginalized youth","innovation"
"745...138372","7603","FALSE","Pode Crer: Tech education for marginalized youth","innovation"
"745...138376","7603","FALSE","Pode Crer: Tech education for marginalized youth","selected"
"745...138399","7603","FALSE","Pode Crer: Tech education for marginalized youth","created"
"745...138443","7603","FALSE","Pode Crer: Tech education for marginalized youth","iterations"
"745...138449","7603","FALSE","Pode Crer: Tech education for marginalized youth","additional"
"745...138450","7603","FALSE","Pode Crer: Tech education for marginalized youth","information"
"745...138454","7603","FALSE","Pode Crer: Tech education for marginalized youth","history"
"745...138472","7603","FALSE","Pode Crer: Tech education for marginalized youth","iteration"
